,Abiemnhom,Abyei Region,Akobo,Aweil Centre,Aweil East,Aweil North,Aweil South,Aweil West,Awerial,Ayod,Baliet,Bor South,Budi,Canal-Pigi,Cueibet,Duk,Ezo,Fangak,Fashoda,Gogrial East,Gogrial West,Guit,Ibba,Ikotos,Juba,Jur River,Kajo-keji,Kapoeta East,Kapoeta North,Kapoeta South,Koch,Lafon,Lainya,Leer,Longochuk,Maban,Magwi,Maiwut,Malakal,Maridi,Mayendit,Mayom,Melut,Morobo,Mundri East,Mundri West,Mvolo,Nagero,Nyirol,Nzara,Panyijiar,Panyikang,Pariang,Pibor,Pochalla,Raja,Renk,Rubkona,Rumbek Centre,Rumbek East,Rumbek North,Tambura,Terekeka,Tonj East,Tonj North,Tonj South,Torit,Twic,Twic East,Uror,Wau,Wulu,Yambio,Yei,Yirol East,Yirol West
2020-03-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,22.0,1.180952380952381,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2020-04-30,0,0,0.0,0,5,0.0,0,0,0,0.0,0.0,0.0,0,0.0,9.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,2.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.142857142857143,1.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0,0.0,2.0,0,0
2020-05-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,17.142857142857142,0.0,0,0,0.0,0.0,0,0.0,0,0,4.0,0,0.0,0.0,0.0,0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.180952380952381,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,600.0,0.0,0,0.0,0.0,0,0
2020-06-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,22.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,8.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0.0,5.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,32.0,0.0,0,0.0,0,0.0,0.0,0,30.0,0.0,0,0
2020-07-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,50.0,0,0.0,0.0,43.0,0,0,0.0,0.0,0,0.0,0,0,7.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0,0,0,0,0,0,0.0,0,0.0,29.0,0,0.0,0.0,0.0,0,3.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5,0.0,0.0,0,0.0,0.0,0,0
2020-08-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,22.0,0,4.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,1.0,0,0
2020-09-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,32.25,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2020-10-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,5.5,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2020-11-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,11.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2020-12-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-01-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-02-28,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,7,0.0,0.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-03-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,28,0.0,27.8,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,5.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,5,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,4.428571428571428,0.0,4,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-04-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,9.285714285714286,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-05-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,6.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,178.28571428571428,0,0.0,0.0,0.0,0,22.0,0,0.0,0.0,0.0,4.428571428571428,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-06-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,4,0.0,26.73170731707317,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,12.666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,30.341463414634145,0,52.93956043956044,0.0,0.0,4.285714285714286,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-07-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,4.439024390243903,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,3.8048780487804876,0,52.120879120879124,0.0,17.333333333333332,41.214285714285715,0.0,0,0.0,0,0.0,0.0,0,0.0,2.0,0,0
2021-08-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,74.12087912087912,0.0,70.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-09-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,17.07142857142857,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-10-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,62.0,37.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-11-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2021-12-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,7.0,0.0,0,0.0,0,0,0.0,0,0.0,2.0,0.0,0,0.0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,15.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-01-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,32.0,0,0.0,0.0,0.0,3,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-02-28,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-03-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,14.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.0,0.0,1,0.0,3.0,0,0
2022-04-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,46.666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,26.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-05-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,7.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-06-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-07-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,3.0,0,0.0,0.0,293.75,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,38.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0
2022-08-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,7.062992125984252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,12.777277840269967,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13.739032620922385,0.0,0,0.0,0.0,0,0
2022-09-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,9.21259842519685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.21259842519685,0.0,0,0,0,0,0,0,0.0,100,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.976377952755906,0.0,0,0.0,0.0,0,0
2022-10-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,4.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,9.51968503937008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.51968503937008,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,18.0,0.0,0.0,0,0.0,0,9.275590551181104,0.0,0,0.0,0.0,0,0
2022-11-30,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,9.21259842519685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9.21259842519685,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.976377952755906,0.0,0,0.0,0.0,0,0
2022-12-31,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,4.299212598425197,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.299212598425197,0.0,0,0,0,0,0,0,0.0,0,0.0,56.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,36.0,0.0,0.0,0,0.0,0,4.1889763779527565,0.0,0,0.0,0.0,0,0
